,BM,IdioVol3F,Investment,Mom12m,OperProf,Size,SP500,RSSL2K,USDIDX,TBLL13WK,GDP,UNRATE,INFLATION,POLICY,GLDRSRV,CRUDOIL,regime
2000-10-31,4.3031075603712345,21.32779204457303,2.396233058565285,229.38523539109295,1.9992137877966993,1.2583220207687529,1429.4000244140625,497.67999267578125,116.6500015258789,6.150000095367432,10435.744,3.9,173.9,47.24,54211.5050254097,33.08,0.0
2000-11-30,4.49962359673433,28.862654015882967,2.3081149539546963,204.67877277778186,2.4688485820119186,1.2378523859449797,1314.949951171875,445.94000244140625,115.23999786376953,6.010000228881836,10435.744,3.9,173.9,47.24,54211.5050254097,33.08,0.0
2000-12-31,4.856807164980762,29.120513535878235,2.369383080247394,207.9946012486492,2.5661124388998515,1.1514832842780343,1320.280029296875,483.5299987792969,109.55999755859375,5.730000019073486,10435.744,3.9,173.9,47.24,54211.5050254097,33.08,0.0
2001-01-31,4.792097720300506,21.854901163992373,2.452127173692334,113.03252837394014,2.2001091434600015,1.3151636039224792,1366.010009765625,508.3399963378906,110.5199966430664,4.840000152587891,10470.231,4.2,175.6,226.65,56496.0226632976,29.58,0.0
2001-02-28,5.178039926720952,28.055812985105057,2.2272611849628206,130.891433764795,2.546592689683647,1.3964325004476674,1239.93994140625,474.3699951171875,112.01000213623047,4.71999979019165,10470.231,4.2,175.6,226.65,56496.0226632976,29.58,0.0
2001-03-31,5.50466659848298,34.65437871029592,2.226690731606313,134.12163105470478,2.7353943628111064,1.4753481123648122,1160.3299560546875,450.5299987792969,117.37000274658203,4.179999828338623,10470.231,4.2,175.6,226.65,56496.0226632976,29.58,0.0
2001-04-30,5.401427819675774,28.074286296031705,2.2975695548385198,122.8118119978123,2.5967515314315888,1.3938283647122107,1249.4599609375,485.32000732421875,115.8499984741211,3.8299999237060547,10599.0,4.4,176.4,73.01,53684.8892419042,27.41,0.0
2001-05-31,5.566354345628287,29.57096194908614,2.280098058232104,129.29857688829895,2.65252092705601,1.4969040515432377,1255.8199462890625,496.5,119.06999969482422,3.5399999618530273,10599.0,4.4,176.4,73.01,53684.8892419042,27.41,0.0
2001-06-30,5.728019915296197,29.11080082731827,2.338021331754098,135.27738519996765,2.673526423825072,1.5501618847228946,1224.3800048828125,512.6400146484375,119.43000030517578,3.559999942779541,10599.0,4.4,176.4,73.01,53684.8892419042,27.41,0.0
2001-07-31,5.6691701819918245,33.35857551436633,2.2754389556679078,144.19729258769266,2.9874158486916955,1.5344791580102155,1211.22998046875,484.7799987792969,117.18000030517578,3.440000057220459,10598.02,4.6,177.4,213.99,54692.0589139364,26.45,0.0
2001-08-31,5.869708591477693,38.22283251924328,2.3275446435016747,161.8796430788341,3.1760327832362445,1.5751074661977669,1133.5799560546875,468.55999755859375,113.41999816894531,3.2799999713897705,10598.02,4.6,177.4,213.99,54692.0589139364,26.45,0.0
2001-09-30,5.255459664893684,46.465153232754346,2.2373967196739035,184.90021907121354,3.490186515800243,1.5402225480375162,1040.93994140625,404.8699951171875,113.4800033569336,2.299999952316284,10598.02,4.6,177.4,213.99,54692.0589139364,26.45,0.0
2001-10-31,5.2756224539488805,41.997702421141916,2.205643200438485,145.22559621436193,3.4360104715265387,1.574624275409974,1059.780029296875,428.1700134277344,114.86000061035156,2.009999990463257,10660.465,5.3,177.6,266.95,58661.702745052,22.21,0.0
2001-11-30,5.537621547193757,37.90364519017243,2.0303874625608285,125.95782858901737,3.242183237877358,1.5153882989951462,1139.449951171875,460.7799987792969,116.12999725341797,1.7300000190734863,10660.465,5.3,177.6,266.95,58661.702745052,22.21,0.0
2001-12-31,5.762447709158071,36.190402002670865,2.097909995140246,132.82105407859189,3.0757990095738137,1.538388976806843,1148.0799560546875,488.5,116.75,1.6699999570846558,10660.465,5.3,177.6,266.95,58661.702745052,22.21,0.0
2002-01-31,5.9172311501697,38.271132868328586,2.05393109650124,133.16290861280677,3.408700149300397,1.6529724869610662,1130.199951171875,483.1000061035156,120.23999786376953,1.7200000286102295,10783.5,5.7,177.7,183.6,56487.8491153549,19.67,0.0
2002-02-28,5.88478878269415,45.5480258704177,2.1704485742933026,147.09470107824185,3.8078712727530024,1.6495614484606698,1106.72998046875,469.3599853515625,119.16000366210938,1.7200000286102295,10783.5,5.7,177.7,183.6,56487.8491153549,19.67,0.0
2002-03-31,6.141615680250876,40.80056126268396,2.2021371262331875,146.1826368980067,3.666970355088437,1.699152786796469,1147.3900146484375,506.4599914550781,118.62000274658203,1.7400000095367432,10783.5,5.7,177.7,183.6,56487.8491153549,19.67,0.0
2002-04-30,6.519332748435657,43.71365936684266,2.3259653636828252,168.24784303631168,3.7865197652770024,1.8111145160435556,1076.9200439453125,510.6700134277344,115.19000244140625,1.7300000190734863,10887.46,5.9,179.3,23.67,56800.0116806495,26.27,0.0
2002-05-31,6.54819739609756,46.01220654501809,2.372166571462851,174.73905024207198,3.8938648273454946,1.8570051223734245,1067.1400146484375,487.4700012207031,111.80999755859375,1.7050000429153442,10887.46,5.9,179.3,23.67,56800.0116806495,26.27,0.0
2002-06-30,6.782580395063697,52.27933470456567,2.5287054630843087,199.9006041191614,4.093904457876102,1.8967116318963029,989.8200073242188,462.6400146484375,106.11000061035156,1.659000039100647,10887.46,5.9,179.3,23.67,56800.0116806495,26.27,0.0
2002-07-31,6.220916734929235,56.341703581310604,2.439868148281281,210.6597757239521,4.426944278773273,1.8420831447180641,911.6199951171875,392.4200134277344,107.41000366210938,1.6649999618530273,10984.04,5.8,180.0,128.21,63709.2907123293,26.94,0.0
2002-08-31,6.220466846907678,53.472722107800976,2.4491512118532808,210.09830576605648,4.43713889602033,1.8217599880749513,916.0700073242188,390.9599914550781,106.9800033569336,1.6449999809265137,10984.04,5.8,180.0,128.21,63709.2907123293,26.94,0.0
2002-09-30,5.897450078729045,58.866356968911674,2.603487961209028,240.08391925643502,4.593311437082569,1.8694600881091534,815.280029296875,362.2699890136719,106.87000274658203,1.5269999504089355,10984.04,5.8,180.0,128.21,63709.2907123293,26.94,0.0
2002-10-31,5.548240673844179,54.431734553885065,2.443843620066039,197.435003183554,4.313133427545251,1.7496516823000483,885.760009765625,373.5,106.63999938964844,1.4170000553131104,11061.433,5.7,181.2,171.5,64457.6894741085,28.85,0.0
2002-11-30,5.816908716343104,40.913315940855945,2.327840565991397,169.41113628897054,3.683251629661603,1.8135335778845818,936.3099975585938,406.3500061035156,106.41000366210938,1.2020000219345093,11061.433,5.7,181.2,171.5,64457.6894741085,28.85,0.0
2002-12-31,5.933675219820919,45.21511209862909,2.389777886840326,180.88195911932962,3.9767474571546644,1.8089619013078349,879.8200073242188,383.0899963378906,101.8499984741211,1.1820000410079956,11061.433,5.7,181.2,171.5,64457.6894741085,28.85,0.0
2003-01-31,5.959509020527936,42.93506285657257,2.372215187532137,183.3443897800744,3.7462083827724233,1.9525538033854084,855.7000122070312,372.1700134277344,99.91000366210938,1.1480000019073486,11174.129,5.8,182.6,241.72,67391.1483031365,32.94,0.0
2003-02-28,5.78535297610449,44.14155737177639,2.324191237276899,189.11607126773058,3.7456587623337017,1.9466330522937052,841.1500244140625,360.5199890136719,99.70999908447266,1.1749999523162842,11174.129,5.8,182.6,241.72,67391.1483031365,32.94,0.0
2003-03-31,5.612531022836811,43.83625433592031,2.354134395581987,192.5495554334207,3.685636303472418,1.955834786065759,848.1799926757812,364.5400085449219,99.05999755859375,1.090000033378601,11174.129,5.8,182.6,241.72,67391.1483031365,32.94,0.0
2003-04-30,5.867122911175854,38.165778962547066,2.2685200007729613,167.0074488467241,3.4659338931461177,1.9903207659577447,916.9199829101562,398.67999267578125,97.19000244140625,1.1009999513626099,11312.766,6.0,183.2,135.24,69361.7726423959,28.25,0.0
2003-05-31,6.218684729062747,31.895485361215954,2.310783692687947,144.56517626265818,3.1483570346074883,2.1815179086903504,963.5900268554688,441.0,93.2699966430664,1.0850000381469727,11312.766,6.0,183.2,135.24,69361.7726423959,28.25,0.0
2003-06-30,6.436533833667028,30.119866727265727,2.3241900443976866,145.93187754938697,3.107821448216228,2.3503379338994153,974.5,448.3699951171875,94.7300033569336,0.8379999995231628,11312.766,6.0,183.2,135.24,69361.7726423959,28.25,0.0
2003-07-31,6.509691045942769,28.66291301385355,2.430792567451237,144.55480183450334,2.9497403694696622,2.5329475878687187,990.3099975585938,476.0199890136719,96.88999938964844,0.9269999861717224,11566.669,6.2,183.7,119.55,69571.9421652614,30.76,0.0
2003-08-31,6.740016388569252,26.96524743564604,2.5403961279766256,140.71532905534565,2.74706761487575,2.6458588730610684,1008.010009765625,497.4200134277344,98.0999984741211,0.9599999785423279,11566.669,6.2,183.7,119.55,69571.9421652614,30.76,0.0
2003-09-30,6.760356128376353,26.46249114599612,2.5307373527150645,142.75360684706445,2.777863974106637,2.8432512134233208,995.969970703125,487.67999267578125,92.8499984741211,0.9259999990463257,11566.669,6.2,183.7,119.55,69571.9421652614,30.76,1.0
2003-10-31,6.976352129550556,25.064217401798846,2.6320084265650796,154.69623466690788,2.6298358492390967,2.971531949956712,1050.7099609375,528.219970703125,92.7300033569336,0.9319999814033508,11772.234,6.0,184.9,67.7,73107.4374362513,30.33,1.0
2003-11-30,7.085785896803299,24.970825412178154,2.6732443712499054,156.5112329320143,2.6017237142533514,3.0959000960993315,1058.199951171875,546.510009765625,90.20999908447266,0.9079999923706055,11772.234,6.0,184.9,67.7,73107.4374362513,30.33,1.0
2003-12-31,7.368521426961465,25.665467311818862,2.5439007624234184,147.54250730505944,2.709165646573984,3.0279948361227618,1111.9200439453125,556.9099731445312,86.91999816894531,0.9070000052452087,11772.234,6.0,184.9,67.7,73107.4374362513,30.33,1.0
2004-01-31,7.556408552702386,24.270230265205313,2.6192534676658643,153.20859606990305,2.512034497504233,3.337734984749211,1131.1300048828125,580.760009765625,87.19999694824219,0.8970000147819519,11923.447,5.7,186.3,201.26,74211.7366581133,34.27,1.0
2004-02-29,7.487543885373109,24.674279142988432,2.5798577523399406,150.24480495685287,2.56475037543849,3.2958869627582326,1144.93994140625,585.5599975585938,87.30999755859375,0.9269999861717224,11923.447,5.7,186.3,201.26,74211.7366581133,34.27,1.0
2004-03-31,7.569800757445674,24.40845826207476,2.5593590526972867,149.3083437230861,2.6379884403628546,3.374376362810284,1126.2099609375,590.3099975585938,87.61000061035156,0.9229999780654907,11923.447,5.7,186.3,201.26,74211.7366581133,34.27,1.0
2004-04-30,7.437275096030986,26.323868965155974,2.4342653580942795,133.89621966770088,2.8955674518092045,3.2933037401557526,1107.300048828125,559.7999877929688,90.4800033569336,0.9520000219345093,12112.815,5.6,187.4,79.57,71045.2349375944,36.69,1.0
2004-05-31,7.561472057292483,24.64208353117223,2.5241914665268763,138.62247830571252,2.7874386027691425,3.202860348809839,1120.6800537109375,568.280029296875,88.94999694824219,1.0520000457763672,12112.815,5.6,187.4,79.57,71045.2349375944,36.69,1.0
2004-06-30,7.897061222024868,24.5714186812677,2.513130265258636,140.1825543017579,2.74751083344571,3.1848809752737615,1140.8399658203125,591.52001953125,88.80000305175781,1.3029999732971191,12112.815,5.6,187.4,79.57,71045.2349375944,36.69,1.0
2004-07-31,8.020622994808893,26.697714123667946,2.332870358663019,133.65144838705106,2.954099141611492,3.112467510254989,1101.719970703125,551.2899780273438,89.95999908447266,1.4119999408721924,12305.307,5.5,189.1,127.52,70330.7755184198,40.69,1.0
2004-08-31,7.934844055936217,27.89534993145639,2.2237887258889515,131.1964498282418,3.0699603464745873,3.032336340432577,1104.239990234375,547.9299926757812,88.94000244140625,1.5679999589920044,12305.307,5.5,189.1,127.52,70330.7755184198,40.69,0.0
2004-09-30,8.177473418896863,26.365349739383024,2.2377785101197483,140.9618814661639,2.9344350893689892,3.102163147153344,1114.5799560546875,572.9400024414062,87.36000061035156,1.6740000247955322,12305.307,5.5,189.1,127.52,70330.7755184198,40.69,1.0
2004-10-31,8.367508542558493,26.304462080526918,2.308630710193987,136.01544277806065,2.849053216085105,3.0831274331870855,1130.199951171875,583.7899780273438,84.91000366210938,1.8669999837875366,12527.214,5.5,190.8,71.57,73188.4710420458,53.13,0.0
2004-11-30,8.792781030657537,24.41638889618778,2.313766701420903,138.70481060360956,2.6708830975217803,3.201505578619312,1173.8199462890625,633.77001953125,81.81999969482422,2.181999921798706,12527.214,5.5,190.8,71.57,73188.4710420458,53.13,0.0
2004-12-31,8.840895962793537,24.067759983096327,2.3220205174950572,133.18645989963042,2.674181378553911,3.360335991292223,1211.9200439453125,651.5700073242188,80.8499984741211,2.181999921798706,12527.214,5.5,190.8,71.57,73188.4710420458,53.13,0.0
2005-01-31,8.899948501640438,25.67746720878729,2.273969379289171,138.94473985133058,2.7756128876622763,3.3269822723355773,1181.27001953125,624.02001953125,83.5999984741211,2.421999931335449,12767.286,5.3,191.6,125.12,70324.2068914644,46.84,0.0
2005-02-28,9.025428850563527,25.806130968649544,2.1276539446869904,142.07099457109157,2.796712089971644,3.2713218389803256,1203.5999755859375,634.0599975585938,82.51000213623047,2.690000057220459,12767.286,5.3,191.6,125.12,70324.2068914644,46.84,0.0
2005-03-31,9.005892426580921,26.390811094056495,2.163715161202161,143.23242190971922,2.8855120764278084,3.2141282867750274,1180.5899658203125,615.0700073242188,84.05999755859375,2.7219998836517334,12767.286,5.3,191.6,125.12,70324.2068914644,46.84,0.0
2005-04-30,8.637863812971204,26.975060726768184,2.1068868287624625,140.31610777641444,2.986735526725251,3.086945489470671,1156.8499755859375,579.3800048828125,84.43000030517578,2.8369998931884766,12922.656,5.2,193.7,50.36,68484.1783310088,53.04,0.0
2005-05-31,9.093200025647926,25.30812111414985,2.194800945949697,137.36093731222326,2.840065866642631,3.1680370397982505,1191.5,616.7100219726562,87.76000213623047,2.881999969482422,12922.656,5.2,193.7,50.36,68484.1783310088,53.04,0.0
2005-06-30,9.508737868107437,24.33668090716396,2.2128319661982347,143.68475493169794,2.7963482547134646,3.0952495486184906,1191.3299560546875,639.6599731445312,89.11000061035156,3.059999942779541,12922.656,5.2,193.7,50.36,68484.1783310088,53.04,0.0
2005-07-31,9.899068085006476,23.838627198920015,2.238812966464873,142.7942175381129,2.745206457844818,3.1367351111885453,1234.1800537109375,679.75,89.3499984741211,3.3320000171661377,13142.642,5.0,194.9,74.68,63579.3344975807,58.7,0.0
2005-08-31,9.83060668608529,23.69441269181238,2.2040376815125913,148.63887114608764,2.7369401174772543,3.1138801463113897,1220.3299560546875,666.510009765625,87.58000183105469,3.430000066757202,13142.642,5.0,194.9,74.68,63579.3344975807,58.7,0.0
2005-09-30,10.107915166959222,23.50503747574889,2.2330767617918927,155.09646707552227,2.7511564706586267,3.1201977721091567,1228.81005859375,667.7999877929688,89.5199966430664,3.4700000286102295,13142.642,5.0,194.9,74.68,63579.3344975807,58.7,0.0
2005-10-31,9.820256747541562,24.41393692339859,2.2294152568289176,151.95964347822724,2.7830172902190617,3.0534819304114182,1207.010009765625,646.6099853515625,90.06999969482422,3.805000066757202,13324.204,5.0,199.1,83.38,59177.4200104167,62.37,0.0
2005-11-30,9.938635295438814,24.21826302065042,2.2160633737232684,153.57825310698837,2.7706343031651013,2.9739950186916504,1249.47998046875,677.2899780273438,91.56999969482422,3.8570001125335693,13324.204,5.0,199.1,83.38,59177.4200104167,62.37,0.0
2005-12-31,9.919972564130166,23.585621995349136,2.2066115300479963,155.47261348829454,2.7148844913040153,3.0138498076762734,1248.2900390625,673.219970703125,91.16999816894531,3.984999895095825,13324.204,5.0,199.1,83.38,59177.4200104167,62.37,0.0
2006-01-31,10.41419266433804,21.547576851517157,2.2455238098872057,159.3169914774317,2.672846225725603,3.189655162879729,1280.0799560546875,733.2000122070312,88.95999908447266,4.369999885559082,13599.16,4.7,199.3,194.14,54549.6131175617,65.51,0.0
2006-02-28,10.283198746102684,22.270274895087663,2.3118543451412794,155.6154395356955,2.661957543147244,3.2562668770953747,1280.6600341796875,730.6400146484375,90.11000061035156,4.506999969482422,13599.16,4.7,199.3,194.14,54549.6131175617,65.51,0.0
